Ligand_id	Ligand_symbol	Ligand_location	Receptor_id	Receptor_symbol	Receptor.location	Type	KEGG.pathway	Pmubmed.ID	Other.DB	LRID
6906	SERPINA7	Secreted	6567	SLC16A2	Membrane	Cytokine-cytokine receptor interaction		12871948		LR02504
657	BMPR1A	Membrane	2022	ENG	Membrane	Cell adhesion		9872992		LR02505
2661	GDF9	Secreted	657	BMPR1A	Membrane	Cytokine-cytokine receptor interaction		10712517;12135884		LR02506
27302	BMP10	Secreted	657	BMPR1A	Membrane	Cytokine-cytokine receptor interaction		16049014	DLRP;HPMR	LR02507
658	BMPR1B	Membrane	2022	ENG	Membrane	Cell adhesion		9872992		LR02508
2661	GDF9	Secreted	658	BMPR1B	Membrane	Cytokine-cytokine receptor interaction		12135884		LR02509
27302	BMP10	Secreted	658	BMPR1B	Membrane	Cytokine-cytokine receptor interaction		31127068	DLRP	LR02510
6586	SLIT3	Secreted	54538	ROBO4	Membrane	Cytokine-cytokine receptor interaction		30288875		LR02511
2662	GDF10	Secreted	659	BMPR2	Membrane	Cytokine-cytokine receptor interaction		27252362		LR02512
722	C4BPA	Secreted	659	BMPR2	Membrane	Cytokine-cytokine receptor interaction		15188402		LR02513
25878	MXRA5	Secreted	6614	SIGLEC1	Membrane	Secreted protein to receptor interaction		32822567		LR02514
26762	HAVCR1	Membrane	6614	SIGLEC1	Membrane	Cell adhesion		32822567		LR02515
6693	SPN	Membrane	6614	SIGLEC1	Membrane	Cell adhesion	hsa04514:Cell adhesion molecules (CAMs)	11238599	CellphoneDB	LR02516
8778	SIGLEC5	Membrane	6614	SIGLEC1	Membrane	Cell adhesion		32822567		LR02517
9244	CRLF1	Secreted	6653	SORL1	Membrane	Secreted protein to receptor interaction		26858303		LR02518
6690	SPINK1	Secreted	140767	NRSN1	Membrane	Cytokine-cytokine receptor interaction		1870127		LR02519
6692	SPINT1	Secreted	6768	ST14	Membrane	Cytokine-cytokine receptor interaction		10373425		LR02520
671	BPI	Secreted	89886	SLAMF9	Membrane	Secreted protein to receptor interaction		32822567		LR02521
6750	SST	Secreted	6751	SSTR1	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction;hsa04024:cAMP signaling pathway;hsa04935:Growth hormone synthesis and secretion and action	10598788;9724791;1346068;9600011;9784130;9650799;8769372;7988476;11520208;15333679	HPMR;IUPHAR	LR02522
6750	SST	Secreted	6752	SSTR2	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction;hsa04024:cAMP signaling pathway;hsa04935:Growth hormone synthesis and secretion and action;hsa04971:Gastric acid secretion	9652348;8702767;10598788;9724791;1346068;9650799;9784130;8769372;7988476;11520208;15333679	HPMR;IUPHAR	LR02523
6750	SST	Secreted	6753	SSTR3	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction;hsa04935:Growth hormone synthesis and secretion and action	1337145;10598788;9724791;9600011;9784130;9650799;8769372;7988476;8097479;11520208;15333679	HPMR;IUPHAR	LR02524
6750	SST	Secreted	6754	SSTR4	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	10598788;9724791;9600011;9784130;9650799;8769372;7988476;8100352;11520208;15333679	HPMR;IUPHAR	LR02525
6750	SST	Secreted	6755	SSTR5	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction;hsa04024:cAMP signaling pathway;hsa04935:Growth hormone synthesis and secretion and action	9652348;10598788;9724791;7908405;9600011;9784130;9650799;8769372;7988476;11520208;15333679	HPMR;IUPHAR	LR02526
257313	UTS2B	Secreted	6755	SSTR5	Membrane	Secreted protein to receptor interaction		31556942		LR02527
200081	TXLNA	Secreted	6804	STX1A	Membrane	Cytokine-cytokine receptor interaction		12558796		LR02528
200081	TXLNA	Secreted	6809	STX3	Membrane	Cytokine-cytokine receptor interaction		12558796		LR02529
200081	TXLNA	Secreted	6810	STX4	Membrane	Cytokine-cytokine receptor interaction		12558796		LR02530
682	BSG	Membrane	6401	SELE	Membrane	Cell adhesion		19443639		LR02531
684	BST2	Membrane	23547	LILRA4	Membrane	Cell adhesion		20193018	CellphoneDB	LR02532
685	BTC	Secreted	2065	ERBB3	Membrane	Cytokine-cytokine receptor interaction		9312020	DLRP	LR02533
6863	TAC1	Secreted	6865	TACR2	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	12954451;11786503;11137709;9190866;7682062;7961636;10189055	HPMR;IUPHAR	LR02534
6863	TAC1	Secreted	6869	TACR1	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	8702757;7557266;11786503;15265501;9190866;8985159;1311270;12548712	HPMR;IUPHAR	LR02535
6863	TAC1	Secreted	6870	TACR3	Membrane	Secreted protein to receptor interaction		9190866;1312036;11226387;9272936	HPMR;IUPHAR	LR02536
255061	TAC4	Secreted	6865	TACR2	Membrane	Cytokine-cytokine receptor interaction		11786503		LR02537
6866	TAC3	Secreted	6865	TACR2	Membrane	Cytokine-cytokine receptor interaction		8925404;9190866;7682062;7961636;10189055	HPMR;IUPHAR	LR02538
6866	TAC3	Secreted	6869	TACR1	Membrane	Cytokine-cytokine receptor interaction		9190866;12727971;8925404	HPMR;IUPHAR	LR02539
6866	TAC3	Secreted	6870	TACR3	Membrane	Cytokine-cytokine receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	2176308;7557266;9190866;1312036;11226387;8990205;10189055;10866201	HPMR;IUPHAR	LR02540
7039	TGFA	Secreted	6868	ADAM17	Membrane	Cytokine-cytokine receptor interaction		23801765		LR02541
7078	TIMP3	Secreted	6868	ADAM17	Membrane	Secreted protein to receptor interaction		18638486		LR02542
255061	TAC4	Secreted	6869	TACR1	Membrane	Cytokine-cytokine receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	11062498;15224188;11786503	HPMR	LR02543
255061	TAC4	Secreted	6870	TACR3	Membrane	Cytokine-cytokine receptor interaction		11786503	HPMR	LR02544
28938	IGKV1-16	Membrane	6900	CNTN2	Membrane	Cell adhesion		12139915		LR02545
10672	GNA13	Membrane	6915	TBXA2R	Membrane	Cell adhesion		16212421		LR02546
695	BTK	Membrane	2057	EPOR	Membrane	Cell adhesion		15007095		LR02547
695	BTK	Membrane	3717	JAK2	Membrane	Cell adhesion		15007095		LR02548
695	BTK	Membrane	8797	TNFRSF10A	Membrane	Cell adhesion		15007095		LR02549
696	BTN1A1	Secreted	120425	JAML	Membrane	Secreted protein to receptor interaction		32822567		LR02550
696	BTN1A1	Secreted	257194	NEGR1	Membrane	Secreted protein to receptor interaction		32822567		LR02551
696	BTN1A1	Secreted	441864	TARM1	Membrane	Secreted protein to receptor interaction		32822567		LR02552
6962	TRBV20OR9-2	Secreted	7852	CXCR4	Membrane	Cytokine-cytokine receptor interaction		29637711		LR02553
6997	TDGF1	Secreted	130399	ACVR1C	Membrane	Cytokine-cytokine receptor interaction		11485994		LR02554
51378	ANGPT4	Secreted	7010	TEK	Membrane	Cytokine-cytokine receptor interaction	hsa04010:MAPK signaling pathway;hsa04014:Ras signaling pathway;hsa04015:Rap1 signaling pathway;hsa04151:PI3K-Akt signaling pathway	10051567	IUPHAR	LR02555
7075	TIE1	Membrane	7010	TEK	Membrane	Cell adhesion		28396439		LR02556
9068	ANGPTL1	Secreted	7010	TEK	Membrane	Secreted protein to receptor interaction		10051567	DLRP	LR02557
7018	TF	Membrane	7036	TFR2	Membrane	Cell adhesion		11027676		LR02558
7018	TF	Membrane	7037	TFRC	Membrane	Cell adhesion		16354665;12210842;6268632;6270680	HPMR	LR02559
7035	TFPI	ECM	7436	VLDLR	Membrane	ECM-receptor interaction		11278667	HPMR	LR02560
7039	TGFA	Secreted	10175	CNIH1	ECM	Secreted protein to ECM interaction		27635238		LR02561
7039	TGFA	Secreted	85409	NKD2	ECM	Secreted protein to ECM interaction		27635238		LR02562
7040	TGFB1	Secreted	7049	TGFBR3	Membrane	Cytokine-cytokine receptor interaction		7935686	DLRP	LR02563
7042	TGFB2	Secreted	7049	TGFBR3	Membrane	Cytokine-cytokine receptor interaction		12809600;11157754	DLRP;HPMR	LR02564
7043	TGFB3	Secreted	7049	TGFBR3	Membrane	Cytokine-cytokine receptor interaction		11382746	DLRP	LR02565
100506658	OCLN	Membrane	7046	TGFBR1	Membrane	Cell adhesion		17916321		LR02566
7046	TGFBR1	Membrane	7048	TGFBR2	Membrane	Cell adhesion		24319055		LR02567
9210	BMP15	Secreted	7046	TGFBR1	Membrane	Cytokine-cytokine receptor interaction		27252362		LR02568
100506658	OCLN	Membrane	7048	TGFBR2	Membrane	Cell adhesion		17916321		LR02569
7052	TGM2	Secreted	9289	ADGRG1	Membrane	Cytokine-cytokine receptor interaction		16757564		LR02571
8140	CD98	Secreted	7057	THBS1	ECM	Secreted protein to ECM interaction		10196234		LR02572
100506658	OCLN	Membrane	7082	TJP1	Membrane	Cell adhesion		17916321		LR02573
7082	TJP1	Membrane	50848	JAM1	Membrane	Cell adhesion		17916321;10856295		LR02574
7082	TJP1	Membrane	58494	JAM2	Membrane	Cell adhesion		17916321		LR02575
7082	TJP1	Membrane	7122	CLDN5	Membrane	Cell adhesion		10601346		LR02576
7082	TJP1	Membrane	83700	JAM3	Membrane	Cell adhesion		17916321		LR02577
7082	TJP1	Membrane	9073	CLDN8	Membrane	Cell adhesion		10601346		LR02578
7082	TJP1	Membrane	9074	CLDN6	Membrane	Cell adhesion		10601346		LR02579
7082	TJP1	Membrane	9075	CLDN2	Membrane	Cell adhesion		10601346		LR02580
7082	TJP1	Membrane	9076	CLDN1	Membrane	Cell adhesion		11689568;10601346		LR02581
7087	ICAM5	Membrane	100507436	MICA	Membrane	Cell adhesion		32822567		LR02582
7087	ICAM5	Membrane	283659	PRTG	Membrane	Cell adhesion		32822567		LR02583
7087	ICAM5	Membrane	57722	IGDCC4	Membrane	Cell adhesion		32822567		LR02584
7087	ICAM5	Membrane	7087	ICAM5	Membrane	Cell adhesion		32822567		LR02585
653509	SFTPA1	Membrane	7097	TLR2	Membrane	Cell adhesion		11724772		LR02586
124220	ZG16B	Secreted	7099	TLR4	Membrane	Cytokine-cytokine receptor interaction		20802527		LR02587
23452	ANGPTL2	Secreted	7099	TLR4	Membrane	Secreted protein to receptor interaction		24478758		LR02588
56729	RETN	Secreted	7099	TLR4	Membrane	Secreted protein to receptor interaction		30809105		LR02589
710	SERPING1	Secreted	4035	LRP1	Membrane	Cytokine-cytokine receptor interaction		9388254	HPMR	LR02590
710	SERPING1	Secreted	6401	SELE	Membrane	Cytokine-cytokine receptor interaction		14568956		LR02591
710	SERPING1	Secreted	6403	SELP	Membrane	Cytokine-cytokine receptor interaction		14568956		LR02592
124220	ZG16B	Secreted	7100	TLR5	Membrane	Cytokine-cytokine receptor interaction		20802527		LR02593
712	C1QA	Secreted	1378	CR1	Membrane	Secreted protein to receptor interaction		10528211		LR02594
712	C1QA	Secreted	1464	CSPG4	Membrane	Secreted protein to receptor interaction		9013976		LR02595
712	C1QA	Secreted	22918	CD93	Membrane	Secreted protein to receptor interaction		9476117		LR02596
27134	TJP3	Membrane	7122	CLDN5	Membrane	Cell adhesion		10601346		LR02600
8777	MPDZ	Membrane	7122	CLDN5	Membrane	Cell adhesion		12403818		LR02604
9414	TJP2	Membrane	7122	CLDN5	Membrane	Cell adhesion		10601346		LR02611
7124	TNF	Secreted	27242	TNFRSF21	Membrane	Cytokine-cytokine receptor interaction		9714541	HPMR	LR02612
7124	TNF	Secreted	7132	TNFRSF1A	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction;hsa04061:Viral protein interaction with cytokine and cytokine receptor;hsa04010:MAPK signaling pathway;hsa04064:NF-kappa B signaling pathway;hsa04071:Sphingolipid signaling pathway;hsa04150:mTOR signaling pathway;hsa04210:Apoptosis;hsa04217:Necroptosis;hsa04380:Osteoclast differentiation;hsa04668:TNF signaling pathway;hsa04920:Adipocytokine signaling pathway;hsa04931:Insulin resistance;hsa04932:Non-alcoholic fatty liver disease (NAFLD);hsa05014:Amyotrophic lateral sclerosis (ALS);hsa05130:Pathogenic Escherichia coli infection;hsa05131:Shigellosis;hsa05142:Chagas disease (American trypanosomiasis);hsa05145:Toxoplasmosis;hsa05152:Tuberculosis;hsa05160:Hepatitis C;hsa05163:Human cytomegalovirus infection;hsa05165:Human papillomavirus infection;hsa05166:Human T-cell leukemia virus 1 infection;hsa05168:Herpes simplex virus 1 infection;hsa05170:Human immunodeficiency virus 1 infection	7852363;14743216;19084540;10634209	DLRP;HPMR;IUPHAR	LR02613
7124	TNF	Secreted	7133	TNFRSF1B	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction;hsa04061:Viral protein interaction with cytokine and cytokine receptor;hsa04668:TNF signaling pathway;hsa04920:Adipocytokine signaling pathway;hsa05014:Amyotrophic lateral sclerosis (ALS)	7664431;2158863;19084540	DLRP;HPMR;IUPHAR	LR02614
7124	TNF	Secreted	7186	TRAF2	Membrane	Cytokine-cytokine receptor interaction		12887920		LR02615
4153	MBL2	Secreted	713	C1QB	Membrane	Secreted protein to receptor interaction		11560994		LR02616
8741	TNFSF13	Membrane	7132	TNFRSF1A	Membrane	Cell adhesion		10706119		LR02617
718	C3	Secreted	1378	CR1	Membrane	Secreted protein to receptor interaction	hsa05134:Legionellosis;hsa05140:Leishmaniasis;hsa05152:Tuberculosis	9988761;10382758		LR02618
718	C3	Secreted	1380	CR2	Membrane	Secreted protein to receptor interaction		16785534;16234578		LR02619
718	C3	Secreted	4035	LRP1	Membrane	Secreted protein to receptor interaction		10608878	HPMR	LR02620
718	C3	Secreted	4179	CD46	Membrane	Secreted protein to receptor interaction		1717583		LR02621
718	C3	Secreted	719	C3AR1	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	11342658;20527893	HPMR;IUPHAR	LR02622
718	C3	Secreted	930	CD19	Membrane	Secreted protein to receptor interaction		15454921		LR02623
7292	CD134L	Membrane	7186	TRAF2	Membrane	Cell adhesion		9418902		LR02624
8744	TNFSF9	Secreted	7186	TRAF2	Membrane	Cytokine-cytokine receptor interaction		9607925		LR02625
720	C4A	Secreted	719	C3AR1	Membrane	Secreted protein to receptor interaction		16234578		LR02626
720	C4A	Secreted	1378	CR1	Membrane	Secreted protein to receptor interaction		8422437		LR02627
720	C4A	Secreted	1380	CR2	Membrane	Secreted protein to receptor interaction		16234578		LR02628
7200	TRH	Secreted	7201	TRHR	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	2175902;15117874;9794253	HPMR	LR02629
721	C4B	Secreted	1378	CR1	Membrane	Secreted protein to receptor interaction		10528211		LR02630
721	C4B	Secreted	4179	CD46	Membrane	Secreted protein to receptor interaction		1717583		LR02631
722	C4BPA	Secreted	4035	LRP1	Membrane	Cytokine-cytokine receptor interaction		11705989		LR02632
722	C4BPA	Secreted	958	CD40	Membrane	Cytokine-cytokine receptor interaction		12818164		LR02633
7252	TSHB	Secreted	7253	TSHR	Membrane	Cytokine-cytokine receptor interaction	hsa04080:Neuroactive ligand-receptor interaction;hsa04024:cAMP signaling pathway;hsa04918:Thyroid hormone synthesis;hsa04923:Regulation of lipolysis in adipocytes	15571461;2558651	HPMR;IUPHAR	LR02635
170589	GPHA2	Membrane	7253	TSHR	Membrane	Cell adhesion		12045258	HPMR	LR02636
727	C5	Secreted	728	C5AR1	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	15661745;9553099;1847994;9881961;11773063;10602324	HPMR;IUPHAR	LR02637
7292	CD134L	Membrane	7293	TNFRSF4	Membrane	Cell adhesion	hsa04060:Cytokine-cytokine receptor interaction	12134113		LR02638
7297	TYK2	Secreted	149233	IL23R	Membrane	Secreted protein to receptor interaction		12023369		LR02639
7301	TYRO3	Membrane	10990	LILRB5	Membrane	Cell adhesion		32822567		LR02640
7301	TYRO3	Membrane	137970	UNC5D	Membrane	Cell adhesion		32822567		LR02641
146722	CD300LF	Membrane	7301	TYRO3	Membrane	Cell adhesion		32822567		LR02642
7301	TYRO3	Membrane	26762	HAVCR1	Membrane	Cell adhesion		32822567		LR02643
7305	TYROBP	Membrane	54210	TREM1	Membrane	Cell adhesion		18192027		LR02644
7356	SCGB1A1	Secreted	55716	LMBR1L	Membrane	Cytokine-cytokine receptor interaction		16423471		LR02645
7412	VCAM1	Membrane	7430	EZR	Membrane	Cell adhesion		12082081		LR02646
7448	VTN	ECM	7412	VCAM1	Membrane	ECM-receptor interaction		16601240		LR02647
7422	VEGFA	Secreted	8828	NRP2	Membrane	Cytokine-cytokine receptor interaction		10748121	DLRP	LR02648
7422	VEGFA	Secreted	8829	NRP1	Membrane	Cytokine-cytokine receptor interaction		16763549;9529250;15637071;10409677;11986311;17222790	DLRP;HPMR	LR02649
7423	VEGFB	Secreted	8829	NRP1	Membrane	Cytokine-cytokine receptor interaction		409677;10409677	DLRP;HPMR	LR02650
7424	VEGFC	Secreted	7434	VIPR2	Membrane	Cytokine-cytokine receptor interaction		12881528	HPMR	LR02651
7424	VEGFC	Secreted	8828	NRP2	Membrane	Cytokine-cytokine receptor interaction		8612600	HPMR	LR02652
7432	VIP	Secreted	7433	VIPR1	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	12488235;9454823;8791009;8390245;9726637;8074647;11027527;9152366;10801840;9928018;10570056;15247290;9437714;10655511;16930633;11931347	HPMR;IUPHAR	LR02653
7432	VIP	Secreted	7434	VIPR2	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction;hsa04024:cAMP signaling pathway	12220741;12488235;9454823;9726637;10801840;9928018;8146174;10570056;9437714;11931347;16930633;9152366	HPMR;IUPHAR	LR02654
255738	PCSK9	Secreted	7436	VLDLR	Membrane	Cytokine-cytokine receptor interaction		29209441		LR02655
7474	WNT5A	Secreted	115908	CTHRC1	ECM	Secreted protein to ECM interaction		18606138		LR02656
7474	WNT5A	Secreted	7855	FZD5	Membrane	Secreted protein to receptor interaction	hsa04150:mTOR signaling pathway;hsa04310:Wnt signaling pathway;hsa04390:Hippo signaling pathway;hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04916:Melanogenesis;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05205:Proteoglycans in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer	9054360	CellphoneDB	LR02657
7474	WNT5A	Secreted	8321	FZD1	Membrane	Secreted protein to receptor interaction	hsa04150:mTOR signaling pathway;hsa04310:Wnt signaling pathway;hsa04390:Hippo signaling pathway;hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04916:Melanogenesis;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05205:Proteoglycans in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer	10557084	CellphoneDB	LR02658
7474	WNT5A	Secreted	8322	FZD4	Membrane	Secreted protein to receptor interaction	hsa04150:mTOR signaling pathway;hsa04310:Wnt signaling pathway;hsa04390:Hippo signaling pathway;hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04916:Melanogenesis;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05205:Proteoglycans in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer	10990458	HPMR	LR02659
7474	WNT5A	Secreted	8323	FZD6	Membrane	Secreted protein to receptor interaction	hsa04150:mTOR signaling pathway;hsa04310:Wnt signaling pathway;hsa04390:Hippo signaling pathway;hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04916:Melanogenesis;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05205:Proteoglycans in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer	21665003	IUPHAR;CellphoneDB	LR02660
7474	WNT5A	Secreted	8324	FZD7	Membrane	Secreted protein to receptor interaction	hsa04150:mTOR signaling pathway;hsa04310:Wnt signaling pathway;hsa04390:Hippo signaling pathway;hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04916:Melanogenesis;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05205:Proteoglycans in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer	10990458	HPMR	LR02661
7476	WNT7A	Secreted	25960	ADGRA2	Membrane	Secreted protein to receptor interaction		28289266		LR02662
7477	WNT7B	Secreted	25960	ADGRA2	Membrane	Secreted protein to receptor interaction		28289266		LR02663
7481	WNT11	Secreted	115908	CTHRC1	ECM	Secreted protein to ECM interaction		18606138		LR02664
7481	WNT11	Secreted	8324	FZD7	Membrane	Secreted protein to receptor interaction	hsa04150:mTOR signaling pathway;hsa04310:Wnt signaling pathway;hsa04390:Hippo signaling pathway;hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04916:Melanogenesis;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05205:Proteoglycans in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer	10862746	HPMR	LR02665
7784	ZP3	ECM	10461	MERTK	Membrane	ECM-receptor interaction		7541556	HPMR	LR02666
1277	COL1A1	ECM	780	DDR1	Membrane	ECM-receptor interaction		9659900	HPMR	LR02667
