Ligand_id	Ligand_symbol	Ligand_location	Receptor_id	Receptor_symbol	Receptor.location	Type	KEGG.pathway	Pmubmed.ID	Other.DB	LRID
58998	Nectin3	Membrane	58235	Nectin1	Membrane	Cell adhesion	mmu04514:Cell adhesion molecules (CAMs)	23027581;11544254;30759143	CellphoneDB	LR05842
58235	Nectin1	Membrane	94332	Cadm3	Membrane	Cell adhesion		23027581		LR05843
58235	Nectin1	Membrane	58235	Nectin1	Membrane	Cell adhesion	mmu04514:Cell adhesion molecules (CAMs);mmu04520:Adherens junction	30759143		LR05844
58235	Nectin1	Membrane	71740	Nectin4	Membrane	Cell adhesion	mmu04520:Adherens junction	23027581;11544254	CellphoneDB	LR05845
225825	Cd226	Membrane	19294	Nectin2	Membrane	Cell adhesion	mmu04514:Cell adhesion molecules (CAMs)	24440149;15039383;30759143	CellphoneDB	LR05846
100043314	Tigit	Membrane	19294	Nectin2	Membrane	Cell adhesion	mmu04514:Cell adhesion molecules (CAMs)	24987108;19815499;1313846	CellphoneDB	LR05847
58998	Nectin3	Membrane	19294	Nectin2	Membrane	Cell adhesion	mmu04520:Adherens junction	23027581;11544254	CellphoneDB	LR05848
67374	Jam2	Membrane	83964	Jam3	Membrane	Cell adhesion	mmu04530:Tight junction;mmu04514:Cell adhesion molecules (CAMs)	11590146;12070135	CellphoneDB	LR05850
71660	Rarres2	Secreted	54199	Ccrl2	Membrane	Cytokine-cytokine receptor interaction		18794339		LR05851
57764	Ntn4	Secreted	107448	Unc5a	Membrane	Cytokine-cytokine receptor interaction		17174565	HPMR	LR05852
212108	Rln3	Secreted	381489	Rxfp1	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	16365033;12506116;25761609;14522968;15649866	IUPHAR;HPMR	LR05853
192199	Rspo1	Secreted	329252	Lgr6	Membrane	Secreted protein to receptor interaction	mmu04310:Wnt signaling pathway	24349440;21727895;21693646	IUPHAR	LR05854
239405	Rspo2	Secreted	329252	Lgr6	Membrane	Secreted protein to receptor interaction	mmu04310:Wnt signaling pathway	21727895;29769720;21693646	IUPHAR	LR05855
228770	Rspo4	Secreted	329252	Lgr6	Membrane	Secreted protein to receptor interaction	mmu04310:Wnt signaling pathway	21727895;21693646	IUPHAR	LR05856
72780	Rspo3	Secreted	329252	Lgr6	Membrane	Secreted protein to receptor interaction	mmu04310:Wnt signaling pathway	29405118;21727895;29769720;21693646	IUPHAR	LR05857
19662	Rbp4	Secreted	20897	Stra6	Membrane	Cytokine-cytokine receptor interaction		23959802		LR05858
19702	Ren1	Secreted	70495	Atp6ap2	Membrane	Secreted protein to receptor interaction		12045255	HPMR	LR05859
19713	Ret	Membrane	14588	Gfra4	Membrane	Cell adhesion		9883723		LR05860
11876	Artn	Secreted	19713	Ret	Membrane	Secreted protein to receptor interaction		9883723	HPMR	LR05861
19773	Rln1	Secreted	140498	Rxfp2	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	11809971;12506116;22973049;15649866	IUPHAR;HPMR	LR05863
19773	Rln1	Secreted	381489	Rxfp1	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction;mmu04926:Relaxin signaling pathway	11809971;12506116;22973049;15649866	IUPHAR;HPMR	LR05864
93719	Ear6	Secreted	24088	Tlr2	Membrane	Secreted protein to receptor interaction		18195069		LR05865
50501	Prok2	Secreted	246313	Prokr2	Membrane	Secreted protein to receptor interaction		12024206;12054613;15772293;24496457	IUPHAR;HPMR	LR05866
24099	Tnfsf13b	Membrane	21935	Tnfrsf17	Membrane	Cell adhesion	mmu04060:Cytokine-cytokine receptor interaction	10801128;10908663;10973284	IUPHAR;HPMR	LR05867
69583	Tnfsf13	Membrane	21935	Tnfrsf17	Membrane	Cell adhesion	mmu04060:Cytokine-cytokine receptor interaction	10973284;14764606	IUPHAR;HPMR	LR05868
20562	Slit1	Secreted	19876	Robo1	Membrane	Cytokine-cytokine receptor interaction	mmu04350:TGF-beta signaling pathway	10433822	HPMR	LR05869
106722	Mpig6b	Membrane	19876	Robo1	Membrane	Cell adhesion		32822567		LR05870
20563	Slit2	Secreted	19876	Robo1	Membrane	Cytokine-cytokine receptor interaction	mmu04350:TGF-beta signaling pathway	31217826;10102268	HPMR	LR05871
20562	Slit1	Secreted	268902	Robo2	Membrane	Cytokine-cytokine receptor interaction	mmu04360:Axon guidance	21600986		LR05872
20564	Slit3	Secreted	268902	Robo2	Membrane	Cytokine-cytokine receptor interaction		11754167		LR05873
244723	Olfm2	Secreted	268902	Robo2	Membrane	Cytokine-cytokine receptor interaction		16169070		LR05874
20563	Slit2	Secreted	268902	Robo2	Membrane	Cytokine-cytokine receptor interaction	mmu04350:TGF-beta signaling pathway	15130495;31217826;10102268;29317497	HPMR	LR05875
385643	Kng2	Secreted	12061	Bdkrb1	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	8063797;9111052;10422787;9313952	IUPHAR;HPMR	LR05876
385643	Kng2	Secreted	12062	Bdkrb2	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	8063797;8302267;9203620	IUPHAR;HPMR	LR05877
22408	Wnt1	Secreted	20187	Ryk	Membrane	Cytokine-cytokine receptor interaction		15454084	HPMR	LR05878
22418	Wnt5a	Secreted	20187	Ryk	Membrane	Cytokine-cytokine receptor interaction	mmu04350:TGF-beta signaling pathway	15598975	HPMR	LR05879
22416	Wnt3a	Secreted	20187	Ryk	Membrane	Secreted protein to receptor interaction		15454084		LR05880
12064	Bdnf	Secreted	13866	Erbb2	Membrane	Cytokine-cytokine receptor interaction	mmu04010:MAPK signaling pathway;mmu04151:PI3K-Akt signaling pathway	28446206		LR05881
12064	Bdnf	Secreted	18053	Ngfr	Membrane	Cytokine-cytokine receptor interaction	mmu04010:MAPK signaling pathway;mmu04014:Ras signaling pathway;mmu04151:PI3K-Akt signaling pathway	19908279	DLRP;IUPHAR	LR05882
12064	Bdnf	Secreted	18212	Ntrk2	Membrane	Cytokine-cytokine receptor interaction	mmu04010:MAPK signaling pathway;mmu04014:Ras signaling pathway;mmu04151:PI3K-Akt signaling pathway;mmu04722:Neurotrophin signaling pathway	7644540;9312147;27908981	DLRP;HPMR	LR05883
12064	Bdnf	Secreted	20661	Sort1	Membrane	Cytokine-cytokine receptor interaction		15987945		LR05884
72821	Scn2b	Membrane	57781	Cd200r1	Membrane	Cell adhesion		32822567		LR05885
12111	Bgn	ECM	24088	Tlr2	Membrane	ECM-receptor interaction		23350913;16025156		LR05886
12111	Bgn	ECM	21898	Tlr4	Membrane	ECM-receptor interaction		23350913;16025156		LR05887
26367	Ceacam2	Membrane	26367	Ceacam2	Membrane	Cell adhesion		11590190;24743304	CellphoneDB	LR05888
26367	Ceacam2	Membrane	69165	Cd209b	Membrane	Cell adhesion		16282604	CellphoneDB	LR05889
18566	Pdcd1	Membrane	26367	Ceacam2	Membrane	Cell adhesion		32822567		LR05890
20339	Sele	Membrane	26367	Ceacam2	Membrane	Cell adhesion		1378450	CellphoneDB	LR05891
71306	Mfap3l	Membrane	26367	Ceacam2	Membrane	Cell adhesion		32822567		LR05892
20287	Sct	Secreted	319229	Sctr	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction;mmu04972:Pancreatic secretion;mmu04976:Bile secretion	8579602;7612008;9440501;7782300	IUPHAR;HPMR	LR05893
22353	Vip	Secreted	319229	Sctr	Membrane	Cytokine-cytokine receptor interaction		1646711	IUPHAR	LR05894
20296	Ccl2	Secreted	252837	Ackr4	Membrane	Cytokine-cytokine receptor interaction		10734104		LR05895
20296	Ccl2	Secreted	12772	Ccr2	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction;mmu04061:Viral protein interaction with cytokine and cytokine receptor;mmu04062:Chemokine signaling pathway	9276730;9346309;10529171;15207250;10770925;12554737;9287323;28389721	DLRP;HPMR;IUPHAR;CellphoneDB	LR05896
20304	Ccl5	Secreted	237716	Gpr75	Membrane	Cytokine-cytokine receptor interaction		17001303	IUPHAR	LR05897
20304	Ccl5	Secreted	252837	Ackr4	Membrane	Cytokine-cytokine receptor interaction		9469451		LR05898
20304	Ccl5	Secreted	20969	Sdc1	Membrane	Cytokine-cytokine receptor interaction		14637022;8573157;12270118		LR05899
20304	Ccl5	Secreted	20971	Sdc4	Membrane	Cytokine-cytokine receptor interaction		14637022		LR05900
20306	Ccl7	Secreted	252837	Ackr4	Membrane	Cytokine-cytokine receptor interaction		10734104		LR05901
20306	Ccl7	Secreted	12772	Ccr2	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction;mmu04061:Viral protein interaction with cytokine and cytokine receptor;mmu04062:Chemokine signaling pathway	8530354;9276730;12554737;9346309	DLRP;HPMR;IUPHAR;CellphoneDB	LR05902
20293	Ccl12	Secreted	252837	Ackr4	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	26740381;10734104		LR05903
20293	Ccl12	Secreted	12772	Ccr2	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction;mmu04061:Viral protein interaction with cytokine and cytokine receptor;mmu04062:Chemokine signaling pathway	9115216;12554737;12149192	DLRP;IUPHAR;CellphoneDB	LR05904
20292	Ccl11	Secreted	252837	Ackr4	Membrane	Cytokine-cytokine receptor interaction		10734104		LR05905
20292	Ccl11	Secreted	12772	Ccr2	Membrane	Cytokine-cytokine receptor interaction	mmu04062:Chemokine signaling pathway	15207250;12554737;11264152	IUPHAR	LR05906
12121	Bicd1	Membrane	14062	F2r	Membrane	Cell adhesion		20164183		LR05907
20297	Ccl20	Secreted	252837	Ackr4	Membrane	Cytokine-cytokine receptor interaction		32480426		LR05908
100042493	Ccl21b	Secreted	252837	Ackr4	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	23341447;10706668	IUPHAR;CellphoneDB	LR05909
56221	Ccl24	Secreted	12772	Ccr2	Membrane	Cytokine-cytokine receptor interaction	mmu04062:Chemokine signaling pathway	15207250	IUPHAR	LR05910
53867	Col5a3	ECM	20969	Sdc1	Membrane	ECM-receptor interaction		1969657		LR05913
57875	Angptl4	Secreted	20969	Sdc1	Membrane	Secreted protein to receptor interaction		29017031		LR05914
20562	Slit1	Secreted	20969	Sdc1	Membrane	Cytokine-cytokine receptor interaction		10433822	HPMR	LR05916
21825	Thbs1	ECM	20969	Sdc1	Membrane	ECM-receptor interaction	mmu04512:ECM-receptor interaction	1969657;11257118	HPMR	LR05917
21826	Thbs2	ECM	20969	Sdc1	Membrane	ECM-receptor interaction	mmu04512:ECM-receptor interaction	1969657		LR05918
21827	Thbs3	ECM	20969	Sdc1	Membrane	ECM-receptor interaction	mmu04512:ECM-receptor interaction	1969657		LR05919
21828	Thbs4	ECM	20969	Sdc1	Membrane	ECM-receptor interaction	mmu04512:ECM-receptor interaction	1969657		LR05920
20563	Slit2	Secreted	20969	Sdc1	Membrane	Cytokine-cytokine receptor interaction		15130495;10102268	HPMR	LR05923
57875	Angptl4	Secreted	15529	Sdc2	Membrane	Secreted protein to receptor interaction		29017031		LR05924
21803	Tgfb1	Secreted	15529	Sdc2	Membrane	Cytokine-cytokine receptor interaction		14976204		LR05925
69583	Tnfsf13	Membrane	15529	Sdc2	Membrane	Cell adhesion		15846369		LR05926
57875	Angptl4	Secreted	20971	Sdc4	Membrane	Secreted protein to receptor interaction		29017031		LR05929
21817	Tgm2	Secreted	20971	Sdc4	Membrane	Cytokine-cytokine receptor interaction		23499501		LR05931
20971	Sdc4	Membrane	11489	Adam12	Membrane	Cell adhesion		12509413	HPMR	LR05938
72780	Rspo3	Secreted	20971	Sdc4	Membrane	Secreted protein to receptor interaction		21397842		LR05939
20315	Cxcl12	Secreted	12778	Ackr3	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	20956518;16107333;23396314	IUPHAR;HPMR	LR05940
20315	Cxcl12	Secreted	12767	Cxcr4	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction;mmu04061:Viral protein interaction with cytokine and cytokine receptor;mmu04062:Chemokine signaling pathway;mmu04350:TGF-beta signaling pathway;mmu05163:Human cytomegalovirus infection;mmu05200:Pathways in cancer	8752280;10233851;18448868;9712844;9551924;8752281;12714578	DLRP;HPMR;IUPHAR;CellphoneDB	LR05941
20345	Selplg	Membrane	20339	Sele	Membrane	Cell adhesion		8621728;11402070;26124272;9128259	HPMR;CellphoneDB	LR05942
319655	Podxl2	Membrane	20343	Sell	Membrane	Cell adhesion		12889478	HPMR	LR05943
20345	Selplg	Membrane	20343	Sell	Membrane	Cell adhesion		8896607;8892633;10725346;18250165	CellphoneDB	LR05944
20345	Selplg	Membrane	20344	Selp	Membrane	Cell adhesion	mmu04514:Cell adhesion molecules (CAMs)	19118202;9829984;9129046;9128259;10713099	HPMR;CellphoneDB	LR05946
20350	Sema3f	Secreted	18186	Nrp1	Membrane	Secreted protein to receptor interaction	mmu04350:TGF-beta signaling pathway	26633812;9883722		LR05947
171171	Ntng2	Membrane	192198	Lrrc4	Membrane	Cell adhesion	mmu04350:TGF-beta signaling pathway;mmu04514:Cell adhesion molecules (CAMs)	25411505		LR05948
60531	Npvf	Secreted	237362	Npffr1	Membrane	Secreted protein to receptor interaction		12421602;11024015;29106375;12242085;17337079	IUPHAR;HPMR	LR05949
20377	Sfrp1	Membrane	14368	Fzd6	Membrane	Cell adhesion	mmu04310:Wnt signaling pathway	10347172		LR05951
55985	Cxcl13	Secreted	12145	Cxcr5	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	28389721;9486651;9463416	DLRP;HPMR;IUPHAR;CellphoneDB	LR05952
20390	Sftpd	Secreted	381484	Gm5150	Membrane	Secreted protein to receptor interaction		22511785		LR05953
20415	Shbg	Secreted	224674	Slc37a1	Membrane	Cytokine-cytokine receptor interaction		15862967		LR05954
20423	Shh	Membrane	57810	Cdon	Membrane	Cell adhesion	mmu04340:Hedgehog signaling pathway	17086203	HPMR	LR05955
20423	Shh	Membrane	15245	Hhip	Membrane	Cell adhesion		10050855	HPMR	LR05956
20423	Shh	Membrane	319757	Smo	Membrane	Cell adhesion		16867986	HPMR	LR05957
20423	Shh	Membrane	19207	Ptch2	Membrane	Cell adhesion	mmu04340:Hedgehog signaling pathway	9811851		LR05958
20423	Shh	Membrane	117606	Boc	Membrane	Cell adhesion	mmu04340:Hedgehog signaling pathway;mmu04350:TGF-beta signaling pathway	17086203;30613383	HPMR	LR05959
12156	Bmp2	Secreted	69585	Hjv	Membrane	Cytokine-cytokine receptor interaction		18287331		LR05960
12156	Bmp2	Secreted	13805	Eng	Membrane	Cytokine-cytokine receptor interaction		9872992		LR05961
12156	Bmp2	Secreted	23892	Grem1	Membrane	Cytokine-cytokine receptor interaction		29317497		LR05962
244682	Cntn5	Membrane	27218	Slamf1	Membrane	Cell adhesion		32822567		LR05963
110075	Bmp3	Secreted	12166	Bmpr1a	Membrane	Cytokine-cytokine receptor interaction		26511181	DLRP	LR05964
110075	Bmp3	Secreted	12167	Bmpr1b	Membrane	Cytokine-cytokine receptor interaction		13678778	DLRP	LR05965
110075	Bmp3	Secreted	12168	Bmpr2	Membrane	Cytokine-cytokine receptor interaction		27252362	DLRP	LR05966
12159	Bmp4	Secreted	23893	Grem2	Membrane	Secreted protein to receptor interaction		24614542		LR05967
12162	Bmp7	Secreted	13805	Eng	Membrane	Secreted protein to receptor interaction		9872992		LR05968
331535	Serpina7	Secreted	20502	Slc16a2	Membrane	Cytokine-cytokine receptor interaction		12871948		LR05969
12166	Bmpr1a	Membrane	13805	Eng	Membrane	Cell adhesion		9872992		LR05970
14566	Gdf9	Secreted	12166	Bmpr1a	Membrane	Cytokine-cytokine receptor interaction		12135884;10712517		LR05971
12154	Bmp10	Secreted	12166	Bmpr1a	Membrane	Cytokine-cytokine receptor interaction		16049014	DLRP;HPMR	LR05972
12167	Bmpr1b	Membrane	13805	Eng	Membrane	Cell adhesion		9872992		LR05973
14566	Gdf9	Secreted	12167	Bmpr1b	Membrane	Cytokine-cytokine receptor interaction		12135884		LR05974
12154	Bmp10	Secreted	12167	Bmpr1b	Membrane	Cytokine-cytokine receptor interaction		31127068	DLRP	LR05975
20564	Slit3	Secreted	74144	Robo4	Membrane	Cytokine-cytokine receptor interaction		31217826		LR05976
14560	Gdf10	Secreted	12168	Bmpr2	Membrane	Cytokine-cytokine receptor interaction		27252362		LR05977
12269	C4bp	Secreted	12168	Bmpr2	Membrane	Cytokine-cytokine receptor interaction		15188402		LR05978
171284	Timd2	Membrane	20612	Siglec1	Membrane	Cell adhesion		32822567		LR05979
20737	Spn	Membrane	20612	Siglec1	Membrane	Cell adhesion	mmu04514:Cell adhesion molecules (CAMs)	11238599	CellphoneDB	LR05980
12931	Crlf1	Secreted	20660	Sorl1	Membrane	Cytokine-cytokine receptor interaction		26858303		LR05981
20730	Spink1	Secreted	22360	Nrsn1	Membrane	Cytokine-cytokine receptor interaction		1870127		LR05982
20732	Spint1	Secreted	19143	St14	Membrane	Cytokine-cytokine receptor interaction		10373425		LR05983
329547	Bpi	Secreted	98365	Slamf9	Membrane	Secreted protein to receptor interaction		32822567		LR05984
20604	Sst	Secreted	20605	Sstr1	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction;mmu04024:cAMP signaling pathway;mmu04935:Growth hormone synthesis and secretion and action	9650799;9724791;11520208;1346068;9784130;8769372;7988476;10598788;9600011;15333679	IUPHAR;HPMR	LR05985
20604	Sst	Secreted	20606	Sstr2	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction;mmu04024:cAMP signaling pathway;mmu04935:Growth hormone synthesis and secretion and action;mmu04971:Gastric acid secretion	9650799;9724791;11520208;1346068;9652348;9784130;8769372;7988476;10598788;8702767;15333679	IUPHAR;HPMR	LR05986
20604	Sst	Secreted	20607	Sstr3	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction;mmu04935:Growth hormone synthesis and secretion and action	9650799;9724791;1337145;11520208;9784130;8769372;7988476;10598788;9600011;15333679;8097479	IUPHAR;HPMR	LR05987
20604	Sst	Secreted	20608	Sstr4	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	9650799;9724791;11520208;8100352;9784130;8769372;7988476;10598788;9600011;15333679	IUPHAR;HPMR	LR05988
20604	Sst	Secreted	20609	Sstr5	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction;mmu04024:cAMP signaling pathway;mmu04935:Growth hormone synthesis and secretion and action	9650799;9724791;11520208;9652348;9784130;8769372;7988476;10598788;7908405;9600011;15333679	IUPHAR;HPMR	LR05989
224065	Uts2b	Secreted	20609	Sstr5	Membrane	Secreted protein to receptor interaction		31556942		LR05990
109658	Txlna	Secreted	20907	Stx1a	Membrane	Cytokine-cytokine receptor interaction		12558796		LR05991
109658	Txlna	Secreted	20908	Stx3	Membrane	Cytokine-cytokine receptor interaction		12558796		LR05992
109658	Txlna	Secreted	20909	Stx4a	Membrane	Cytokine-cytokine receptor interaction		12558796		LR05993
12215	Bsg	Membrane	20339	Sele	Membrane	Cell adhesion		19443639		LR05994
69550	Bst2	Membrane	18726	Lilra6	Membrane	Cell adhesion		20193018	CellphoneDB	LR05995
12223	Btc	Secreted	13867	Erbb3	Membrane	Cytokine-cytokine receptor interaction		9312020	DLRP	LR05996
21333	Tac1	Secreted	21337	Tacr2	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	11137709;11786503;7961636;10189055;12954451;9190866;7682062	IUPHAR;HPMR	LR05997
21333	Tac1	Secreted	21336	Tacr1	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	12548712;1311270;11786503;7557266;15265501;8985159;9190866;8702757	IUPHAR;HPMR	LR05998
21333	Tac1	Secreted	21338	Tacr3	Membrane	Cytokine-cytokine receptor interaction		1312036;9190866;9272936;11226387	IUPHAR;HPMR	LR05999
93670	Tac4	Secreted	21337	Tacr2	Membrane	Cytokine-cytokine receptor interaction		11786503		LR06000
21334	Tac2	Secreted	21337	Tacr2	Membrane	Cytokine-cytokine receptor interaction		8925404;7961636;10189055;9190866;7682062	IUPHAR;HPMR	LR06001
21334	Tac2	Secreted	21336	Tacr1	Membrane	Cytokine-cytokine receptor interaction		9190866;8925404;12727971	IUPHAR;HPMR	LR06002
21334	Tac2	Secreted	21338	Tacr3	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	1312036;7557266;8990205;11226387;10189055;10866201;2176308;9190866	IUPHAR;HPMR	LR06003
21802	Tgfa	Secreted	11491	Adam17	Membrane	Cytokine-cytokine receptor interaction		23801765		LR06004
21859	Timp3	Secreted	11491	Adam17	Membrane	Secreted protein to receptor interaction		18638486		LR06005
93670	Tac4	Secreted	21336	Tacr1	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	11786503;11062498;15224188	HPMR	LR06006
93670	Tac4	Secreted	21338	Tacr3	Membrane	Cytokine-cytokine receptor interaction		11786503	HPMR	LR06007
14674	Gna13	Membrane	21390	Tbxa2r	Membrane	Cell adhesion		16212421		LR06008
